Date,Adj Close,Volume
2023-03-02,127.48506164550781,1212600
2023-03-03,128.4658660888672,1015500
2023-03-06,128.09930419921875,1421500
2023-03-07,125.74140930175781,1157300
2023-03-08,125.60271453857422,1142500
2023-03-09,124.8794937133789,1537500
2023-03-10,123.42314147949219,1604700
2023-03-13,123.73026275634766,1416600
2023-03-14,125.52345275878906,1378500
2023-03-15,125.949462890625,1748400
2023-03-16,126.87081909179688,1481400
2023-03-17,125.67205810546875,1798400
2023-03-20,127.68321990966797,1190900
