Date,Adj Close,Volume
2023-03-02,50.25947570800781,18104500
2023-03-03,51.18839645385742,15879900
2023-03-06,51.02216720581055,12693300
2023-03-07,49.94658279418945,30953800
2023-03-08,49.55545425415039,12847700
2023-03-09,47.5216064453125,29460100
2023-03-10,47.26737594604492,29770800
2023-03-13,43.74726104736328,50709200
2023-03-14,46.348236083984375,42165900
2023-03-15,43.82548141479492,41832800
2023-03-16,44.607730865478516,28877300
2023-03-17,43.268131256103516,37130200
2023-03-20,43.11167907714844,31899900
