Date,Adj Close,Volume
2023-03-02,71.25586700439453,16066500
2023-03-03,72.85446166992188,10724800
2023-03-06,73.41692352294922,6888900
2023-03-07,72.77552032470703,7308900
2023-03-08,73.26891326904297,5913600
2023-03-09,72.78538513183594,7678100
2023-03-10,72.04529571533203,10167100
2023-03-13,72.32159423828125,8388800
2023-03-14,73.56494903564453,8635800
2023-03-15,74.52212524414062,12030300
2023-03-16,75.2227554321289,8895800
2023-03-17,74.6701431274414,14137400
2023-03-20,74.9661865234375,7140100
