Date,Adj Close,Volume
2023-03-02,141.9413604736328,1425700
2023-03-03,145.28408813476562,2536300
2023-03-06,145.32400512695312,2349000
2023-03-07,144.5157470703125,2086500
2023-03-08,143.44808959960938,1495500
2023-03-09,141.75177001953125,2671500
2023-03-10,140.34483337402344,2623100
2023-03-13,139.22726440429688,3646200
2023-03-14,141.53224182128906,3309700
2023-03-15,134.76693725585938,4091000
2023-03-16,142.5600128173828,4786000
2023-03-17,136.02423095703125,6382900
2023-03-20,138.76828002929688,2293300
