Date,Adj Close,Volume
2023-03-02,126.40604400634766,791100
2023-03-03,125.95479583740234,729900
2023-03-06,123.58088684082031,1054300
2023-03-07,123.72802734375,763600
2023-03-08,125.04251861572266,969400
2023-03-09,120.91268920898438,574100
2023-03-10,118.26409912109375,613600
2023-03-13,117.16543579101562,1042500
2023-03-14,117.96981811523438,918500
2023-03-15,113.8399887084961,847700
2023-03-16,114.53646850585938,1137600
2023-03-17,113.85961151123047,1660800
2023-03-20,116.59647369384766,1011800
