Date,Adj Close,Volume
2023-03-02,137.50665283203125,3140900
2023-03-03,138.5794677734375,1277900
2023-03-06,138.1168670654297,1226100
2023-03-07,135.54803466796875,928300
2023-03-08,134.57363891601562,786100
2023-03-09,132.7626495361328,1011900
2023-03-10,132.19180297851562,1173900
2023-03-13,130.96151733398438,1119900
2023-03-14,131.78826904296875,1028500
2023-03-15,130.75485229492188,1227400
2023-03-16,131.88668823242188,1026500
2023-03-17,129.4556427001953,2257000
2023-03-20,130.8138885498047,1236100
