Date,Adj Close,Volume
2023-03-02,61.31260299682617,704600
2023-03-03,61.63193893432617,500600
2023-03-06,61.20283508300781,911200
2023-03-07,59.60615158081055,917000
2023-03-08,58.72797393798828,772500
2023-03-09,58.04938507080078,829300
2023-03-10,57.23108673095703,1045000
2023-03-13,55.42483901977539,1079100
2023-03-14,56.163307189941406,1094400
2023-03-15,54.197391510009766,1262700
2023-03-16,55.754154205322266,1455400
2023-03-17,53.478885650634766,2776300
2023-03-20,55.14542007446289,1157500
